who_region,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,latitude,longitude
4_Eur,Agen/FRA,2018.0,13.778,,12.131,96.0,,91.0,44.1922,0.6239
4_Eur,Ager/ESP,2013.0,,,1.335,,,93.0,42.0513,0.7296
4_Eur,Ager/ESP,2014.0,,,1.423,,,96.0,42.0513,0.7296
4_Eur,Ager/ESP,2015.0,,,1.406,,,97.0,42.0513,0.7296
4_Eur,Ager/ESP,2016.0,9.5,9.0,1.365,0.0,0.0,96.0,42.0513,0.7296
4_Eur,Ager/ESP,2017.0,7.475,6.407,1.477,84.0,84.0,92.0,42.0513,0.7296
4_Eur,Ager/ESP,2018.0,11.532,10.188,1.355,91.0,90.0,95.0,42.0513,0.7296
4_Eur,Ager/ESP,2019.0,10.379,8.901,1.534,61.0,55.0,98.0,42.0513,0.7296
4_Eur,Ager/ESP,2020.0,10.012,,1.271,64.0,,98.0,42.0513,0.7296
4_Eur,Ager/ESP,2021.0,11.939,8.15,1.379,70.0,67.0,99.0,42.0513,0.7296
4_Eur,Agia Marina/CYP,2013.0,26.379,12.793,2.891,,,100.0,35.038022,33.057789
4_Eur,Agia Paraskevi/GRC,2010.0,28.204,,13.231,87.0,,93.0,37.995106,23.819418
4_Eur,Agip Petroliilva/ITA,2013.0,17.085,,10.507,,,95.0,40.52111,17.2536
4_Eur,Agost/ESP,2015.0,20.054,12.179,,62.0,23.0,,38.4361,-0.638
4_Eur,Agost/ESP,2016.0,20.28,10.667,,54.0,17.0,,38.4361,-0.638
4_Eur,Agost/ESP,2017.0,18.807,9.391,,63.0,19.0,,38.4361,-0.638
4_Eur,Agost/ESP,2018.0,18.963,10.288,,63.0,18.0,,38.4361,-0.638
4_Eur,Agost/ESP,2019.0,20.682,14.319,,55.0,13.0,,38.4361,-0.638
4_Eur,Agost/ESP,2020.0,19.53,17.357,,63.0,19.0,,38.4361,-0.638
4_Eur,Agost/ESP,2021.0,19.566,13.839,,62.0,15.0,,38.4361,-0.638
3_Sear,Agra/IND,2010.0,188.25,,25.5,,,,27.193836,78.03331842
3_Sear,Agra/IND,2011.0,162.707,,25.75,71.0,,,27.2490829,78.07762168
3_Sear,Agra/IND,2012.0,197.733,,23.2,67.0,,78.0,27.18515491,78.02282192
3_Sear,Agra/IND,2013.0,179.153,,23.2,54.0,,54.0,27.24445897,78.07540157
3_Sear,Agra/IND,2014.0,175.134,,21.4,81.0,,81.0,27.24445897,78.07540157
3_Sear,Agra/IND,2015.0,179.526,114.82,25.25,79.0,64.0,,27.2368371,78.07327484
3_Sear,Agra/IND,2016.0,191.444,131.39,24.6,81.0,93.0,81.0,27.19244463,78.0314628
3_Sear,Agra/IND,2017.0,176.0,108.0,16.0,64.0,62.0,67.0,27.1751,78.0421
3_Sear,Agra/IND,2018.0,181.0,95.0,18.0,81.0,76.0,82.0,27.1751,78.0421
3_Sear,Agra/IND,2019.0,150.0,91.0,19.0,82.0,67.0,82.0,27.1751,78.0421
3_Sear,Agra/IND,2020.0,174.0,111.8,21.833,,,,27.22856742,78.05678177
4_Eur,Agri/TUR,2010.0,66.329,,,91.0,,,39.722221,43.405003
4_Eur,Agri/TUR,2015.0,54.566,,,92.0,,,39.7214,43.0396
4_Eur,Agri/TUR,2016.0,35.915,,3.73,100.0,,79.0,39.7214,43.0396
4_Eur,Agri/TUR,2017.0,58.874,,8.15,98.0,,89.0,39.7214,43.0396
4_Eur,Agri/TUR,2018.0,56.473,,8.152,96.0,,97.0,39.7214,43.0396
4_Eur,Agri/TUR,2019.0,82.342,,20.041,5.0,,7.0,39.7214,43.0396
4_Eur,Agri/TUR,2020.0,53.631,,9.997,76.0,,71.0,39.7214,43.0396
4_Eur,Agrigento/ITA,2017.0,16.985,8.629,4.566,77.0,77.0,67.0,37.307,13.594
4_Eur,Agrigento/ITA,2018.0,17.834,8.324,3.776,87.0,88.0,88.0,37.307,13.594
4_Eur,Agrigento/ITA,2019.0,17.724,8.836,4.418,87.0,86.0,87.0,37.307,13.594
4_Eur,Agrigento/ITA,2020.0,16.753,8.316,3.955,96.0,96.0,93.0,37.307,13.594
4_Eur,Agrigento/ITA,2021.0,19.451,9.234,8.059,77.0,86.0,68.0,37.3067,13.59195
4_Eur,Agrinio/GRC,2020.0,,,11.519,,,50.0,38.6198,21.4095
4_Eur,Agrinio/GRC,2021.0,,,12.529,,,98.0,38.6198,21.4095
2_Amr,Agua Prieta/MEX,2010.0,50.357,,,92.0,,,31.3283,-109.5472
2_Amr,Aguascalientes/MEX,2018.0,41.5,25.0,40.5,84.0,85.0,85.0,21.87772407,-102.2896222
4_Eur,Aguimes/ESP,2010.0,24.839,7.378,10.356,99.0,,99.0,27.883701,-15.414686
4_Eur,Aguimes/ESP,2013.0,20.622,7.271,5.508,100.0,100.0,100.0,27.89797588,-15.46667175
4_Eur,Aguimes/ESP,2014.0,17.288,6.556,6.21,97.0,100.0,99.0,27.89795,-15.46665
4_Eur,Aguimes/ESP,2015.0,24.231,8.724,6.321,97.0,97.0,97.0,27.89795,-15.46665
4_Eur,Aguimes/ESP,2016.0,21.767,7.168,6.019,99.0,99.0,99.0,27.89795,-15.46665
4_Eur,Aguimes/ESP,2017.0,34.06,8.753,6.185,99.0,99.0,98.0,27.89795,-15.46665
4_Eur,Aguimes/ESP,2018.0,22.702,8.904,5.922,98.0,98.0,100.0,27.89795,-15.46665
4_Eur,Aguimes/ESP,2019.0,23.293,9.174,7.869,99.0,98.0,100.0,27.89795,-15.46665
4_Eur,Aguimes/ESP,2020.0,34.689,8.432,9.159,98.0,98.0,99.0,27.8976,-15.445
4_Eur,Aguimes/ESP,2021.0,25.304,10.601,8.427,88.0,60.0,62.0,27.89795,-15.46665
4_Eur,Agurain Salvatierra/ESP,2014.0,14.349,,16.539,97.0,,97.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2015.0,16.073,,15.724,98.0,,99.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2016.0,12.265,,12.88,96.0,,96.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2017.0,14.3,,13.215,96.0,,98.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2018.0,13.725,,12.072,95.0,,97.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2019.0,12.784,,10.749,99.0,,99.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2020.0,11.881,,9.365,100.0,,100.0,42.849,-2.3937
4_Eur,Agurain Salvatierra/ESP,2021.0,13.414,7.293,8.761,98.0,87.0,98.0,42.849,-2.3937
4_Eur,Agva/TUR,2015.0,42.375,15.463,5.903,92.0,89.0,94.0,41.1307,30.0066
4_Eur,Agva/TUR,2016.0,46.115,12.769,4.73,100.0,100.0,100.0,41.1307,30.0066
4_Eur,Agva/TUR,2017.0,49.549,19.387,6.137,91.0,90.0,95.0,41.1307,30.0066
4_Eur,Agva/TUR,2018.0,23.826,13.937,4.23,93.0,91.0,96.0,41.1307,30.0066
4_Eur,Agva/TUR,2019.0,21.527,13.769,3.618,90.0,94.0,94.0,41.1307,30.0066
4_Eur,Agva/TUR,2020.0,21.28,11.321,2.664,89.0,94.0,95.0,41.1307,30.0066
4_Eur,Ahisamakh/ISR,2016.0,,,26.206,,,95.0,31.93498028,34.90866766
4_Eur,Ahisamakh/ISR,2017.0,,,26.578,,,95.0,31.93498028,34.90866766
4_Eur,Ahisamakh/ISR,2019.0,,,23.604,,,95.0,31.93498028,34.90866766
4_Eur,Ahisamakh/ISR,2020.0,,,19.701,,,95.0,31.93498028,34.90866766
4_Eur,Ahisamakh/ISR,2021.0,,,21.188,,,95.0,31.93498028,34.90866766
3_Sear,Ahmadabad/IND,2011.0,78.07,,,,,,23.50127778,74.98627778
3_Sear,Ahmadabad/IND,2012.0,81.49,,,,,,23.50127778,74.98627778
3_Sear,Ahmadabad/IND,2013.0,81.227,,,,,,23.50127778,74.98627778
5_Emr,Ahmadi Governorate/KWT,2017.0,143.867,85.3,42.733,94.0,98.0,94.0,29.04393167,48.116545
5_Emr,Ahmadi Governorate/KWT,2019.0,81.967,45.1,23.917,74.0,57.0,89.0,29.041791,48.1181455
5_Emr,Ahmadi Governorate/KWT,2020.0,115.05,41.15,33.115,95.0,91.0,93.0,29.041791,48.1181455
5_Emr,Ahmadi Governorate/KWT,2021.0,156.0,45.25,77.517,,,,29.041791,48.1181455
3_Sear,Ahmedabad/IND,2012.0,83.429,,,42.0,,,23.03956795,72.56600189
3_Sear,Ahmedabad/IND,2015.0,,65.39,,,53.0,,22.99616667,72.59958333
3_Sear,Ahmedabad/IND,2017.0,,436.44,,,,,22.9962,72.5996
3_Sear,Ahmedabad/IND,2019.0,118.789,,,,,,23.00266,72.59191
3_Sear,Ahmedabad/IND,2020.0,101.375,27.625,16.5,,,,23.02720023,72.57531066
4_Eur,Ahtari/FIN,2013.0,,,2.201,,,99.0,62.5885,24.1919
4_Eur,Ahtari/FIN,2014.0,,,1.869,,,99.0,62.5885,24.1919
4_Eur,Ahtari/FIN,2015.0,,,1.62,,,99.0,62.5885,24.1919
4_Eur,Ahtari/FIN,2016.0,,,1.828,,,100.0,62.5885,24.1919
5_Emr,Ahvaz/IRN,2010.0,239.5,,,,,,31.32820034,48.69677448
5_Emr,Ahvaz/IRN,2011.0,182.2,,,,,,31.32760048,48.70399857
5_Emr,Ahvaz/IRN,2012.0,208.659,,5.503,,,,31.3183135,48.67061
5_Emr,Ahvaz/IRN,2013.0,197.061,,71.516,,,,31.3971806,48.56723159
5_Emr,Ahvaz/IRN,2016.0,,57.6,,,,,31.318327,48.670619
4_Eur,Aia/ESP,2010.0,11.348,,6.306,98.0,,98.0,43.250556,-2.155
4_Eur,Aia/ESP,2013.0,13.662,,6.723,70.0,,94.0,43.25057778,-2.155
4_Eur,Aia/ESP,2014.0,12.373,,5.39,79.0,,88.0,43.2506,-2.155
4_Eur,Aia/ESP,2015.0,12.846,5.631,6.397,90.0,52.0,96.0,43.2506,-2.155
4_Eur,Aia/ESP,2016.0,12.364,5.064,4.495,93.0,94.0,84.0,43.2506,-2.155
4_Eur,Aia/ESP,2017.0,13.151,,3.505,96.0,,91.0,43.2506,-2.155
4_Eur,Aia/ESP,2018.0,12.606,,3.943,98.0,,95.0,43.2506,-2.155
4_Eur,Aia/ESP,2019.0,11.352,,3.183,96.0,,99.0,43.2506,-2.155
4_Eur,Aia/ESP,2020.0,8.964,4.587,2.372,96.0,98.0,99.0,43.2506,-2.155
4_Eur,Aia/ESP,2021.0,11.663,5.068,3.519,95.0,97.0,98.0,43.2506,-2.155
4_Eur,Aigle/CHE,2011.0,24.0,,27.4,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2012.0,21.9,,26.3,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2013.0,22.2,,26.5,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2014.0,17.1,,24.6,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2015.0,19.5,,25.8,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2016.0,,,23.0,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2017.0,14.9,,25.0,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2018.0,14.8,,20.9,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2019.0,13.0,8.3,20.1,,,,46.3196078,6.93634082
4_Eur,Aigle/CHE,2020.0,12.3,7.8,17.7,,,,46.31960781,6.936340816
4_Eur,Aigle/CHE,2021.0,12.8,8.4,18.1,,,,46.31960781,6.936340816
4_Eur,Aiguafreda/ESP,2018.0,20.293,12.694,,36.0,34.0,,41.7711,2.2507
4_Eur,Aiguafreda/ESP,2019.0,22.45,,,28.0,,,41.7711,2.2507
4_Eur,Aiguafreda/ESP,2020.0,19.683,12.306,,39.0,37.0,,41.7711,2.2507
4_Eur,Aiguafreda/ESP,2021.0,19.554,11.549,,47.0,55.0,,41.7711,2.2507
6_Wpr,Aihui Qu/CHN,2015.0,,31.415,,,97.0,,50.24341667,127.4645333
6_Wpr,Aihui Qu/CHN,2016.0,,21.907,,,94.0,,50.24341667,127.4645333
6_Wpr,Aihui Qu/CHN,2018.0,,17.989,,,97.0,,50.24645,127.45935
6_Wpr,Aihui Qu/CHN,2019.0,,14.948,,,95.0,,50.24645,127.45935
6_Wpr,Aimin Qu/CHN,2018.0,,32.721,,,99.0,,44.5952,129.5902
6_Wpr,Aimin Qu/CHN,2019.0,,34.719,,,98.0,,44.5952,129.5902
2_Amr,Airdrie/CAN,2018.0,,9.0,13.0,,1.0,1.0,51.26807778,-114.0377944
2_Amr,Airdrie/CAN,2019.0,,6.0,11.0,,1.0,1.0,51.26807778,-114.0377944
2_Amr,Airdrie/CAN,2020.0,,5.0,9.0,,99.0,95.0,51.26807778,-114.0377944
4_Eur,Airolo/CHE,2017.0,9.0,,19.0,,,,46.5280082,8.61196517
4_Eur,Airolo/CHE,2018.0,9.0,6.0,19.0,,,,46.5280082,8.61196517
4_Eur,Airolo/CHE,2019.0,8.9,5.6,17.6,,,,46.5280082,8.61196517
4_Eur,Airolo/CHE,2020.0,8.8,5.4,15.0,,,,46.52800821,8.611965172
4_Eur,Airolo/CHE,2021.0,10.0,5.0,15.0,,,,46.52800821,8.611965172
4_Eur,Airvault/FRA,2010.0,23.057,,11.822,96.0,,97.0,46.824369,-0.135461
4_Eur,Airvault/FRA,2013.0,19.13,,8.377,97.0,,98.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2014.0,15.743,,9.442,98.0,,97.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2015.0,17.606,,8.506,88.0,,99.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2016.0,15.188,,8.314,98.0,,97.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2017.0,16.416,,8.206,98.0,,99.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2018.0,15.97,,7.985,95.0,,97.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2019.0,16.318,,7.199,88.0,,99.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2020.0,16.503,,5.802,99.0,,100.0,46.8244,-0.1355
4_Eur,Airvault/FRA,2021.0,15.39,,6.156,77.0,,81.0,46.8241,-0.13555
4_Eur,Aix En Provence/FRA,2010.0,28.128,14.916,30.526,95.0,85.0,86.0,43.528735,5.44343325
4_Eur,Aix En Provence/FRA,2013.0,30.151,18.67,35.027,96.0,74.0,99.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2014.0,23.635,13.06,32.724,93.0,83.0,98.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2015.0,23.556,12.934,36.091,90.0,90.0,98.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2016.0,21.352,12.948,34.993,94.0,96.0,97.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2017.0,23.581,12.781,35.776,99.0,99.0,99.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2018.0,23.526,11.944,31.201,98.0,98.0,98.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2019.0,21.696,10.507,30.886,97.0,98.0,99.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2020.0,17.475,8.405,22.453,96.0,94.0,97.0,43.5272,5.44455
4_Eur,Aix En Provence/FRA,2021.0,19.058,9.041,22.009,99.0,99.0,99.0,43.5272,5.44455
3_Sear,Aizawl/IND,2011.0,51.937,,,,,,24.29768518,93.15777778
3_Sear,Aizawl/IND,2012.0,55.303,,,95.0,,,23.794447,92.78123021
3_Sear,Aizawl/IND,2013.0,53.668,,,,,,24.29768518,93.15777778
3_Sear,Aizawl/IND,2014.0,42.604,,,,,,24.29768518,93.15777778
3_Sear,Aizawl/IND,2015.0,44.11,24.49,,,,,23.94493403,92.84999861
3_Sear,Aizawl/IND,2016.0,44.28,27.08,,,,,23.73328333,92.66533111
3_Sear,Aizawl/IND,2020.0,33.4,,6.6,,,,23.87373235,92.81909514
4_Eur,Ajaccio/FRA,2010.0,22.642,,23.498,98.0,,97.0,41.9332012,8.7446112
4_Eur,Ajaccio/FRA,2013.0,24.704,,27.139,92.0,,95.0,41.9215,8.73625
4_Eur,Ajaccio/FRA,2014.0,23.508,9.973,25.863,96.0,59.0,98.0,41.9215,8.73625
4_Eur,Ajaccio/FRA,2015.0,23.797,10.239,25.226,87.0,14.0,98.0,41.9215,8.73625
4_Eur,Ajaccio/FRA,2016.0,22.209,,23.276,65.0,,94.0,41.9215,8.73625
4_Eur,Ajaccio/FRA,2017.0,26.484,,27.772,94.0,,97.0,41.92293333,8.736933333
4_Eur,Ajaccio/FRA,2018.0,24.166,,25.121,96.0,,95.0,41.92293333,8.736933333
4_Eur,Ajaccio/FRA,2019.0,19.741,9.285,26.533,65.0,99.0,64.0,41.92293333,8.736933333
4_Eur,Ajaccio/FRA,2020.0,20.232,9.084,19.622,97.0,96.0,95.0,41.92525,8.737
4_Eur,Ajaccio/FRA,2021.0,23.991,9.386,20.469,98.0,100.0,100.0,41.92525,8.737
4_Eur,Ajka/HUN,2010.0,23.066,,12.02,100.0,,98.0,47.105278,17.556665
4_Eur,Ajka/HUN,2013.0,20.614,,13.508,93.0,,80.0,47.10528533,17.556678
4_Eur,Ajka/HUN,2014.0,18.858,,13.687,94.0,,50.0,47.1053,17.5567
4_Eur,Ajka/HUN,2015.0,25.827,,15.485,85.0,,100.0,47.1053,17.5567
4_Eur,Ajka/HUN,2016.0,22.14,,13.509,99.0,,99.0,47.1053,17.5567
4_Eur,Ajka/HUN,2017.0,20.946,,13.868,97.0,,100.0,47.1053,17.5567
4_Eur,Ajka/HUN,2018.0,17.627,,13.435,98.0,,99.0,47.1053,17.5567
4_Eur,Ajka/HUN,2019.0,15.887,11.451,12.308,95.0,95.0,99.0,47.1053,17.5567
4_Eur,Ajka/HUN,2020.0,17.839,12.666,10.901,100.0,100.0,99.0,47.1053,17.5567
5_Emr,Ajman/ARE,2017.0,,,50.328,,,,25.4052,55.5136
5_Emr,Ajman/ARE,2018.0,104.633,,37.267,,,,25.4052,55.5136
5_Emr,Ajman/ARE,2019.0,78.35,,27.54,,,,25.4052,55.5136
5_Emr,Ajman/ARE,2020.0,89.367,,26.862,,,,25.4052,55.5136
5_Emr,Ajman/ARE,2021.0,68.467,20.899,23.608,83.0,83.0,98.0,25.079378,55.5818514
3_Sear,Ajmer/IND,2017.0,,110.09,,,,,26.4726871,74.6415071
4_Eur,Akarp/SWE,2014.0,,,14.292,,,90.0,55.6603,13.1009
4_Eur,Akarp/SWE,2016.0,,,15.082,,,99.0,55.6603,13.1009
4_Eur,Akarp/SWE,2017.0,,,15.623,,,100.0,55.6603,13.1009
4_Eur,Akarp/SWE,2018.0,,,14.857,,,50.0,55.6562,13.1127
4_Eur,Akcaabat/TUR,2018.0,38.404,,27.591,98.0,,87.0,41.0143,39.5923
4_Eur,Akcaabat/TUR,2019.0,37.675,,31.524,98.0,,95.0,41.0143,39.5923
4_Eur,Akcaabat/TUR,2020.0,33.444,,22.005,93.0,,84.0,41.0143,39.5923
6_Wpr,Akesu Shi/CHN,2015.0,,78.177,,,100.0,,41.17485,80.2849
6_Wpr,Akesu Shi/CHN,2016.0,,90.694,,,100.0,,41.17485,80.2849
6_Wpr,Akesu Shi/CHN,2018.0,,71.0,,,97.0,,41.1636,80.2828
6_Wpr,Akesu Shi/CHN,2019.0,,54.316,,,98.0,,41.1636,80.2828
3_Sear,Akola/IND,2011.0,120.254,,,,,,21.18305556,77.03861111
3_Sear,Akola/IND,2012.0,146.918,,,99.0,,,20.8413818,77.0436219
3_Sear,Akola/IND,2013.0,132.681,,,,,,21.18,77.09791667
3_Sear,Akola/IND,2014.0,150.494,,,,,,21.17694444,77.15722222
3_Sear,Akola/IND,2015.0,127.586,,,,,,21.18,77.09791667
3_Sear,Akola/IND,2019.0,69.0,,15.0,54.0,,54.0,20.7058,77.0929
3_Sear,Akola/IND,2020.0,55.667,,13.333,,,,20.82443408,77.04978166
4_Eur,Akrini/GRC,2020.0,23.78,13.173,,60.0,60.0,,40.4347,21.9049
4_Eur,Akrini/GRC,2021.0,28.95,15.738,,57.0,57.0,,40.4347,21.9049
2_Amr,Akron OH/USA,2010.0,,12.367,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2011.0,,11.133,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2012.0,,10.033,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2013.0,,9.733,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2014.0,,10.4,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2015.0,,10.367,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2016.0,,8.2,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2017.0,,7.933,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2018.0,,7.933,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2019.0,,8.133,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2020.0,,8.15,,,,,41.10526267,-81.41522933
2_Amr,Akron OH/USA,2021.0,,8.65,,,,,41.10526267,-81.41522933
4_Eur,Aksaray/TUR,2010.0,81.364,,,79.0,,,38.368053,34.013332
4_Eur,Aksaray/TUR,2015.0,63.017,,,97.0,,,38.368,34.0133
4_Eur,Aksaray/TUR,2016.0,58.315,,,100.0,,,38.368,34.0133
4_Eur,Aksaray/TUR,2017.0,67.629,,,96.0,,,38.368,34.0133
4_Eur,Aksaray/TUR,2018.0,35.19,,,94.0,,,38.368,34.0133
4_Eur,Aksaray/TUR,2019.0,36.791,22.042,15.456,90.0,55.0,13.0,38.368,34.0133
4_Eur,Aksaray/TUR,2020.0,44.372,21.511,43.882,98.0,95.0,23.0,38.3645,34.0285
6_Wpr,Aksu/CHN,2017.0,,70.5,,,91.0,,41.17485,80.2849
6_Wpr,Aksu/CHN,2018.0,,74.51,,,90.0,,41.181,80.28846667
6_Wpr,Aksu/CHN,2019.0,,54.159,,,98.0,,41.1933,80.2956
4_Eur,Akureyri/ISL,2010.0,32.807,,5.806,85.0,,86.0,65.688614,-18.100834
4_Eur,Akureyri/ISL,2013.0,9.681,,8.81,77.0,,71.0,65.68145751,-18.11805567
4_Eur,Akureyri/ISL,2014.0,,,7.31,,,30.0,65.6888,-18.1008
4_Eur,Akureyri/ISL,2017.0,24.854,,21.92,83.0,,94.0,65.6888,-18.1008
4_Eur,Akureyri/ISL,2018.0,14.587,,14.642,88.0,,90.0,65.6841,-18.0882
4_Eur,Akureyri/ISL,2019.0,15.815,,13.797,99.0,,100.0,65.6841,-18.0882
4_Eur,Akureyri/ISL,2020.0,12.277,,9.897,93.0,,92.0,65.6841,-18.0882
4_Eur,Akyazi/TUR,2018.0,,39.842,32.482,,95.0,94.0,40.755,30.6502
4_Eur,Akyazi/TUR,2019.0,,35.152,35.687,,92.0,93.0,40.755,30.6502
4_Eur,Akyazi/TUR,2020.0,,35.746,31.329,,95.0,84.0,40.755,30.6502
5_Emr,Al Ahmadi/KWT,2014.0,167.74,62.435,,,95.0,,28.89299817,48.01953911
5_Emr,Al Ahmadi/KWT,2015.0,137.944,81.128,70.924,100.0,85.0,1.0,29.091028,48.075078
5_Emr,Al Ahmadi/KWT,2016.0,74.732,44.9,,25.0,48.0,,29.091028,48.075078
5_Emr,Al Ahmadi/KWT,2017.0,,79.4,,,95.0,,29.091028,48.075078
5_Emr,Al Ain/ARE,2011.0,140.45,,15.35,,,,24.205931,55.7798615
5_Emr,Al Ain/ARE,2012.0,109.925,,32.175,,,,24.237104,55.647397
5_Emr,Al Ain/ARE,2013.0,125.282,,22.1,76.0,,,24.15094641,55.6669895
5_Emr,Al Ain/ARE,2014.0,97.7,,26.467,,,,24.09988,55.6179525
5_Emr,Al Ain/ARE,2015.0,122.333,,25.283,,,,24.09988,55.6179525
5_Emr,Al Fahaheel/KWT,2014.0,106.87,,,,,,29.0806179,48.14201736
5_Emr,Al Fahaheel/KWT,2015.0,126.514,,71.442,100.0,,1.0,29.080329,48.116014
5_Emr,Al Fahaheel/KWT,2016.0,121.584,,63.801,100.0,,1.0,29.080329,48.116014
5_Emr,Al Gharbia/ARE,2011.0,159.967,,11.233,,,,23.53472567,53.375998
5_Emr,Al Gharbia/ARE,2012.0,179.167,,13.0,,,,23.53472567,53.375998
5_Emr,Al Gharbia/ARE,2013.0,131.056,,14.517,76.0,,,23.69888052,53.31597519
5_Emr,Al Gharbia/ARE,2014.0,110.933,,18.45,,,,23.75918517,53.25807317
5_Emr,Al Gharbia/ARE,2015.0,153.36,,15.06,,,,23.6981428,53.2853144
5_Emr,Al Jahra/KWT,2014.0,116.52,47.205,,,95.0,,29.33706274,47.67789636
5_Emr,Al Jahra/KWT,2015.0,113.998,31.019,40.151,84.0,87.0,1.0,29.338533,47.684997
5_Emr,Al Jahra/KWT,2016.0,130.093,14.008,28.762,99.0,98.0,1.0,29.338533,47.684997
5_Emr,Al Karak/JOR,2015.0,,19.0,,,75.0,,31.161256,35.759296
5_Emr,Al Mansouriya/KWT,2014.0,164.63,,,,,,29.35733795,47.9948349
5_Emr,Al Mansouriya/KWT,2015.0,142.897,24.023,49.066,96.0,15.0,1.0,29.359415,47.997422
5_Emr,Al Mansouriya/KWT,2016.0,96.323,28.91,,17.0,14.0,,29.359415,47.997422
5_Emr,Al Mutla/KWT,2014.0,114.32,,,,,,29.41444397,47.67833328
5_Emr,Al Mutla/KWT,2015.0,124.614,,48.401,74.0,,1.0,29.398015,47.64079
5_Emr,Al Mutla/KWT,2016.0,115.992,,,39.0,,,29.398015,47.64079
5_Emr,Al Rumaithyia/KWT,2014.0,140.58,,,,,,29.31673241,48.07686615
5_Emr,Al Rumaithyia/KWT,2015.0,106.537,31.88,45.436,100.0,12.0,1.0,29.317557,48.077364
5_Emr,Al Rumaithyia/KWT,2016.0,122.371,32.474,28.512,81.0,14.0,1.0,29.317557,48.077364
5_Emr,Al Salam/KWT,2014.0,153.33,,,,,,29.29662895,48.01341629
5_Emr,Al Salam/KWT,2015.0,150.371,,57.354,91.0,,1.0,29.300083,48.014972
5_Emr,Al Salam/KWT,2016.0,124.626,,83.435,79.0,,1.0,29.300083,48.014972
5_Emr,Al Shuwaikh/KWT,2014.0,211.84,,,,,,29.35238266,47.95035934
5_Emr,Al Shuwaikh/KWT,2015.0,216.523,35.788,52.012,90.0,14.0,1.0,29.317731,47.932437
5_Emr,Al Shuwaikh/KWT,2016.0,180.123,37.178,48.276,99.0,15.0,1.0,29.317731,47.932437
5_Emr,Al Wakrah/QAT,2012.0,152.0,85.1,,,66.0,,25.17740059,51.60276794
5_Emr,Al Zarqa/JOR,2015.0,127.9,,,75.0,,,32.06206061,36.07997963
5_Emr,Al Zarqa/JOR,2016.0,99.525,,,,,,32.07077805,36.09844952
5_Emr,Al Zarqa/JOR,2017.0,82.05,,,,,,32.0523037,36.08824913
5_Emr,Al-Jouf Region/SAU,2019.0,,,,,,,29.816645,39.862947
5_Emr,Al-Jouf Region/SAU,2020.0,90.0,,,,,,29.816645,39.862947
5_Emr,Al-Jouf Region/SAU,2021.0,52.21,,,,,,29.816645,39.862947
5_Emr,Al-Jouf Region/SAU,2022.0,320.26,,,,,,29.816645,39.862947
4_Eur,Alacant/ESP,2011.0,,10.875,,,,,38.34027777,-0.50666666
4_Eur,Alacant/ESP,2012.0,24.926,13.815,,,,,38.3498611,-0.48930555
4_Eur,Alacant/ESP,2013.0,15.887,9.821,22.22,,,92.0,38.35039682,-0.499841263
4_Eur,Alagon/ESP,2010.0,21.297,,24.656,97.0,,98.0,41.762778,-1.143333
